Post_id,User_id,Title,Post_time,Replies,Views
415654,835165,Lunar - Kèo giàu sang 1000$ cho ai chăm chỉ! (ai làm kèo $loop kiếm 1k$ rồi thì biết cái này),2021-10-22,23,668
415807,1771953,Kèo giàu sang LUNAR dễ làm.,2021-10-22,0,151
413835,1476488,"Kèo Airdrop NFT cực cực khủng đến từ PolkastarterGaming, tổng giải thưởng xấp xị 50000$",2021-10-19,7,301
415663,1283897,Dự án mới siêu ngon MONKEY CLOUD MINING đã có app trên google play và app store,2021-10-22,0,549
415570,1036450,Có thím nào ở nước ngoài mà lập Binance account ở VN chưa?,2021-10-22,0,157
280205,1727051,"Anh em vào cùng nhóm , cùng nhau kiếm tiền , và thảo luận về airdrop nhé",2021-04-16,163,10000
415411,1771301,Nhận 660AITECH ~5$ mạng ETH,2021-10-21,1,102
413670,1768571,Kèo gấp k ref sắp end EagonSwap Airdrop đã Audit: 200 $Eagon/1 ví. Ngày 21/10 end - 26/10 phân phối,2021-10-19,39,849
413893,1539521,Thử vận may kèo whitelist game mạng Solana nào anh em,2021-10-19,3,234
414548,1283897,HOT HOT ĐÀO CHAINNETWORK sàn của Trung Quốc mới ra mắt,2021-10-20,1,251
415288,1771301,Kèo Nhận 20 TRX Mạng TRC20,2021-10-21,0,109
415153,1765562,Play-to-earn là gì? Đầu tư vào Play-to-earn có khả thi hay không?,2021-10-21,0,904
415144,1751989,"Bitcoin tăng giá KHÔNG phải là do Bitcoin ETF, mà là do điều này!",2021-10-21,0,183
415137,1771969,Crypto hàng đầu nên mua vào năm 2021-Review BNBConnect-Nhận Airdrop với tổng giá trị 1.000.000 BNBC,2021-10-21,0,211
415086,1704616,"Lend your coins to Celsius, get at least $250 for 30 days lock up period",2021-10-21,0,127
415077,1766552,KÈO AIRDROP NHẬN 10NFTSEA ~ 1.000$ (GIÁ DỰ KIẾN 1NFTSEA = 100$),2021-10-21,1,194
415055,1771301,Nhận 85 TOKEN ANPANSWAP ~10$ Mạng BSC - Kèo Này Cần Làm Kĩ,2021-10-21,0,109
404925,1766730,Kèo Remitano - kèo ngon cần biết,2021-10-08,8,402
415040,1771301,Nhận 50 token B20 Mạng ETH,2021-10-21,0,99
415029,1772196,Reef coin và những điểm nổi bật cơ bản nhất của Reef,2021-10-21,0,240
414876,1772092,Đăng ký tk ngân hàng nhận tiền,2021-10-21,0,131
414815,1728760,"Airdrop ăn chia 100,000$ từ polkastarter",2021-10-21,0,108
411797,1732508,Kèo ngon PulsePad. Trúng x100 là quá bình thường,2021-10-17,19,752
413668,1766318,Chiến nhanh 2 ngày nữa end anh em ơi,2021-10-19,6,276
412475,1348191,[Airdrop Gấp] Nhận ngay 10.000 QRT (~$10) sàn Qrkita Exchange - Sàn giao dịch uy tín hàng đầu tại Indonesia,2021-10-18,30,800
406878,1348191,[Airdrop Cực Gấp] Kèo Axie Dai - Nhận 500 $AD ( ~50$ ) khi tham gia Aridrop - Dự án được đầu tư bởi Yahoo và Trust Wallet,2021-10-10,40,2000
404828,1348191,[Airdrop CỰC Khủng] Nhận ngay 1 $KINE sàn Kine Protocol - Dự án sàn giao dịch có dàn Backer cực khủng,2021-10-08,34,1000
414628,1766552,Airdrop 30.000.000 PAYOOSWAP ~ 30$ dự án sàn Defi,2021-10-20,0,237
404972,1766318,300 LGX/ ví Kèo ngon nhé anh em,2021-10-08,19,421
413982,1771301,Kèo Hên Xui NFTSEA Còn 14 Ngày,2021-10-19,1,135
399436,1760392,Kèo Ngon kiếm đồng DOGE bằng cách chat với bot (chỉ mất có 30 giây),2021-10-01,62,3000
414457,1766552,Airdrop 100BF Boom Finance ~ 35$ kèo ngon đã list Hotbit,2021-10-20,0,166
414441,1766552,Airdrop 50DTO ~ 15$ mạng ETH - Dự án tiềm năng DotOracle,2021-10-20,0,184
409300,1770600,Kèo Làm Gấp -Kèo Punk Mạng ETH Còn 3 Ngày Nữa Hết,2021-10-13,3,146
409917,1766318,ADD ETH wallet rồi claim thôi anh em bú max 500NS,2021-10-14,40,1000
398511,1732072,KÈO CỰC NGON. ĐÃ LIST CMC. AE CHIẾN MẠNH  ⚡️One Basis Share Airdrop⚡️,2021-09-29,18,501
413446,1764205,"Hàng ngon, Đã list Kucoin, BitMart, Ai có nhiều mail thì fake IP rồi cheat nhé",2021-10-19,16,326
414102,1771953,Kèo ngon airdrop game trên Solana,2021-10-20,0,124
411718,1721973,KONO airdrop 45$/ng dành cho 30 ng may mắn,2021-10-16,21,463
412035,1721973,Cyball airdrop. 15 người may mắn sẽ đc nhận 15 Common Packs CyBlocs,2021-10-17,12,232
412139,1721973,MEGA COIN AIRDROP => NHẬN NGAY 2000 MGCA ~ 200$ KHI ĐĂNG KÝ VÀ 200 MGCA/REF,2021-10-17,10,267
412387,1721973,"igboss Airdrop - Nhận ngay 100$ khi tham gia, 1 ref thêm 1$. Nhanh tay nào anh em",2021-10-17,9,279
413701,1765562,Staking là gì? Nguyên lý hoạt động của Staking,2021-10-19,1,724
414007,1408413,Kèo sàn Bybit ăn chắc 100%,2021-10-20,1,444
413997,1646353,[SpaceY 2025 NFT & SPAY Airdrop] Kèo nhân phẩm 1000 mạng k ref!!!,2021-10-20,0,179
413995,1646353,[The Monopolist Whitelist] Kèo nhân phẩm cho ae mua  IDO  đây!!!,2021-10-20,0,149
410588,1770600,"Kèo Đào UNIX Còn 10 Ngày, 1Unix ~ 100USDT",2021-10-15,34,730
413978,1646353,Blocto giveaway 100 mystery packs. 16h nữa kết thúc!!!,2021-10-19,0,111
413894,1760392,Kèo hot nhất hôm nay là Token LAZIO niêm yết trên sàn Binance,2021-10-19,0,161
412658,1149024,Tham gia kèo testnet của sàn PumSwap Chia Sẻ 50.000$ Airdrop,2021-10-18,7,405
413543,1191858,[AirDrop xịn] - nhận AXIA (giá 1.27$),2021-10-19,3,184
413673,1728760,Kiếm 1000$ từ sự kiện hợp tác khủng  giữa Ancient8 và CyBall!!!,2021-10-19,0,153
406533,1750259,"LẠI KÈO FREE VỪA ĐÀO VỪA BÁN KIẾM 58$/NGÀY, KÈO NGON HƠN OUCOIN VÀ FAIRDESK",2021-10-10,21,1000
232023,1716196,Nhóm Telegram Hold coin có phí.,2021-02-13,20,3000
413143,1766552,Airdrop 1000 ADAA ~ 100$ dự án CadarnoFork phân phối 20/11,2021-10-18,0,174
411778,1109428,Kèo Nóng Hổi FCFS/ PooMoon Airdrop Nhận 230 $POO Token,2021-10-17,4,296
412142,1109428,Kèo Ngon Lord Arena Airdrop Round 1 Nhận 100 $LORDA Tokens,2021-10-17,4,274
409889,1109428,"Kèo Xịn Backer Khủng Binance - CoinGecko - CMC/ The Dynasty Airdrop Tổng Trị Giá $55,000",2021-10-14,12,426
408122,1109428,"Kèo Ngon Đã Listed CMC/ GemGuardian 30,000 $GEMG Giveaway!!!/ Nhận Tối Thiểu 50 GEMG Tokens",2021-10-12,20,459
405478,1109428,"Kèo Ngon Hệ Metaverse Xịn Xò Siêu Hiếm/ EschatonCX Giveaway Nhận NFT + USDT Tổng Trị Giá $15,000",2021-10-09,18,616
406677,1109428,Kèo Ngon Ví BitKeep/ Blade Warrior & BitKeep Airdrop/ Metaverse Game Đầu Tiên Trên OKEXCHAIN,2021-10-10,18,426
404728,1109428,[Airdrop Kèo Xịn Xò] Kine Protocol Nhận 1 KINE ~$2.5,2021-10-08,23,683
405473,1109428,Kèo Ngon Đã Audit/ RococoSwap Airdrop Round 3/ Nhận 100 RCOS Token ~ $10,2021-10-09,18,510
413040,1762629,Kèo nhận 50 token Lazio đang chuẩn bị lên sàn binance,2021-10-18,0,173
410943,1476488,Kèo airdrop đến từ dự án đạt ngôi sao MVBIII tháng 9 của Binance,2021-10-15,14,393
412977,1734270,"Dùng salad.io đổi code game Steam, Epic,.....",2021-10-18,1,236
412849,1751989,99% lượng Bitcoin hiện tại đều đã sinh lời,2021-10-18,0,175
412821,1728760,Mọi người nhanh làm đi ak!!!,2021-10-18,0,138
412749,1771647,Sàn HitBTC là gì? Những điều bạn cần biết về sàn này,2021-10-18,0,390
412728,1771644,Nhóm kiếm tiền bằng crypto 3 tháng cuối năm 2021 để tiến đến tự do tài chính,2021-10-18,0,174
412719,1727169,Nhận 6FRG khi đăng ký và KYC sàn 5roi,2021-10-18,0,125
412545,1759379,"Kèo claim Airdrop NFTSEA , đủ 50 NFTSEA (~19$) thì rút",2021-10-18,2,274
412542,1759379,"Kèo claim Airdrop NFTSEA , đủ 50 NFTSEA thì rút",2021-10-18,1,154
412508,1696104,AE đã làm kèo FantomStarter vào check trúng WL hay không nhé,2021-10-18,0,105
412504,1696104,Kèo UboxSea ( giống OpenSea ) - ngại gì không thử .,2021-10-18,0,107
412121,1668895,"Định múc HT coin, xin ý kiến của anh em",2021-10-17,2,250
411735,1348191,[Airdrop Xịn] Nhận ngay 100 WELB ($17) dự án WELLBE COIN - Dự án tiền điện tử duy nhất của ngành Thể dục và Thể thao,2021-10-16,1,329
412447,1766318,Đăng ký Waitlist CoinBase NFT,2021-10-18,0,164
363892,1729309,"[Chỉ post kèo legit] Argent tặng $270,000 nhân dịp sắp lên Layer 2",2021-08-12,120,6000
412398,1149024,"Hy vọng vào một cái tết ấm no. #CIN token sàn coinsbit dự kiến sẽ được niêm yết ở giá 0,1$.",2021-10-18,2,214
412226,1765562,Ardana (DANA) - hệ thống stablecoin của Cardano bắt đầu ICO từ 28/10?,2021-10-17,1,475
408003,1768571,The Star Trek Airdrop nền tảng NFT cực hot - 30$ /1 ví - 17/10 end,2021-10-12,65,1000
412234,1765562,FOMO và FUD là gì? Cách để vượt qua 2 hội chứng tâm lý này,2021-10-17,0,601
408869,1348191,[Airdrop Thơm] XBank MINIGAME - Hướng dẫn trả lời câu hỏi và nhận ngay 1 XBA (~2.5$) - Trả về ví trong vòng 48h,2021-10-13,8,436
412136,1149024,KÈO AIRDROP ĐÃ ĐƯỢC AUDIT RococoSwap nhận 100 $RCOS,2021-10-17,2,183
408778,1721973,"Kèo ngon GameX Drop, nhận ngay 500 GMX token",2021-10-13,13,256
412137,1771493,airdrop+ ido kèo ngon sắp kết thúc,2021-10-17,0,180
411982,1283897,KÈO CỦA BINANCE TROYSWAP - 3000 lucky winner 400$/1 ví,2021-10-17,1,203
411926,662392,Cẩn thận với app Pi,2021-10-17,6,409
404863,1109428,Airdrop Kèo Ngon/Logix Coin Nhận 300 LGX Token,2021-10-08,18,475
411421,1770600,Kèo Nhận 10  Triệu Token Twt Mạng Bsc,2021-10-16,3,123
404230,1348191,[Airdrop đã Audit] Nhận ngay 25$ Dự án MarsRise - Kèo uy tín đã trả Token về ví,2021-10-07,44,2000
411773,1311524,Coinfluence vòng mua ICO 11,2021-10-16,1,231
377574,1191858,Khai thác 2.4 BNDX mỗi ngày với App Bondex Origin ( Đã được forbes nhắc tên ),2021-09-01,1,606
378537,1754076,Khai thác 2.4 BNDX mỗi ngày với App Bondex Origin ( Đã được forbes nhắc tên ),2021-09-02,1,359
381859,1761372,Tiền điện tử mới 2021 - Bondex Origin,2021-09-07,14,1000
405490,1226209,"[Airdrop cực hiếm ] Circlepod Airdrop - Kiếm340$ token/ 1 wallet ( Dự án tham gia hackathon của Sol, kèo cực ngon)",2021-10-09,27,2000
410660,1766318,SĂn IDO anh em nhé,2021-10-15,3,398
405628,1348191,[Airdrop Ngon] Nhận ngay 1700 $InkSlate - Dự án Blockchain tiềm năng dành cho lĩnh vực sáng tạo nội dung,2021-10-09,23,664
411795,1765562,Hướng dẫn chi tiết cách tham gia Crowdloan của Acala Network,2021-10-17,0,329
403648,1149024,chia sẻ với ae kèo hiếm có thể kiếm từ vài trăm đến vài ngàn $.,2021-10-06,14,646
411755,1765562,STO là gì? Điểm khác biệt giữa STO và ICO,2021-10-16,0,247
376184,1760392,Top website miễn phí đào Bitcoin trên Cloud Mining,2021-08-30,1,1000
411743,1765562,Ví nóng và ví lạnh là gì? Nên lựa chọn loại ví nào để lưu trữ?,2021-10-16,0,1000
407280,1766730,Nhận 10 NS - chờ ngày phát thưởng,2021-10-11,2,185
403574,1348191,[AIRDROP Ngon] Nhận ngay 50$ RCT Token dự án RealCryptoToken - Token đã list sàn Hotbit với giá cao,2021-10-06,31,1000
411455,1770600,Kèo Nhận 30 Triệu Token Payo Swap mạng Bsc,2021-10-16,0,116
411434,1770600,Kèo Nhận 1000 Token Sapay Mạng BSC,2021-10-16,0,121
411406,1770600,Kèo Nhận 1token Uni ~ 25$ Mạng ETH,2021-10-16,0,104
409003,1766096,Airdrop nhận 100k HANA(55$) ngay bây giờ,2021-10-13,7,321
411264,1770600,Kèo Nhận 5 Triệu Token COX Round 2 Cực Kì Uy Tín - Đã Nhận Thưởng rồi - Có Video Hướng Dẫn,2021-10-16,1,132
411393,1770600,Kèo Nhận 100 Token Award Pool NFT Mạng BSC,2021-10-16,0,134
411384,1770600,Kèo Nhận 500 Token Ripr Mạng BSC,2021-10-16,0,134
411365,1770600,Kèo Nhận 500 token Bigboss Mạng bsc,2021-10-16,0,101
411356,1770600,Kèo nhận 100 Token Icecream,2021-10-16,0,88
410133,1721973,The top 1000 user will receive Personal Space NFT ~ 300$,2021-10-14,3,184
411338,1770600,Kèo Nhận 100 Token WELB Round 2 Mạng ETH,2021-10-16,0,91
411330,1770600,Nhận 50 Triệu Token Olympic Doge - Ngày 19.10 end,2021-10-16,0,98
404522,1760392,Kèo IDO Sona Token Đã list Coinbase cơ hội X10 X50 TK.,2021-10-07,23,1000
410149,1770996,{Airdrop} kèo cực kì tiềm năng game tiềm năng coin98 và coin68 làm investors:,2021-10-14,8,453
410147,1770600,Kèo Đào RENEC - Kèo Cực Ngon Của Remitano,2021-10-14,2,163
408790,1734976,"Kèo Airdop về trong vòng 48h, cày nhanh cày nhanh !",2021-10-13,13,375
404502,820015,Claim SOL free -> Chuyển sang làm kèo ví 250XSB,2021-10-07,11,624
406361,1149024,"Kèo Airdrop Sang - Xịn -Mịn , Đừng Bỏ Lỡ.",2021-10-10,13,459
409976,1770600,Kèo Đào Alpha Coin - 24h Kích Hoạt 1 Lần,2021-10-14,3,229
411042,1638901,"Húp nhanh 400.000.000 AVAXSWAP, đã list Vindax",2021-10-15,1,157
410154,1770600,Kèo Claim PUNK Còn 2 Ngày Hết,2021-10-14,5,182
404451,1348191,[Airdrop Khủng] Nhận ngay 100 $SAS (~25$) Dự án SmashChain - Thị trường NFTs tương lai dành cho ngành Nghệ thuật,2021-10-07,39,1000
410983,1770600,Kèo Nhận 5 Triệu Token COX Đã Trả Thưởng - Anh Em Ai Có Tên Vô Nhận Kìa,2021-10-15,0,145
402373,1109428,[Kèo Thơm Hít Ngon] SpaceSip Airdrop Tham Gia Sớm Nhận 10 $SIP,2021-10-05,36,991
402593,1766318,"$220,000 $CRB Giveaway",2021-10-05,11,336
410049,1770600,Kèo Claim Hi ~0.79$,2021-10-14,1,119
410201,1770600,Kèo Nhận 50M Musk Round 4 - Ai Bỏ Lỡ Round 3 Dô Làm  Nè,2021-10-14,6,210
410120,1770600,Kèo Rocket Dog Round 2- Đừng Bỏ Lỡ,2021-10-14,5,213
407531,1283897,HOT HOT đào token của ví điện tử ZALOPAY,2021-10-11,7,631
403661,1191858,"[Kèo cực ngon] - Nhận 50$ HANA đã list Hotbit , Probit",2021-10-06,7,279
410569,1766318,Mạng xã hội Circles đang beta - Hứa hẹn 1 Loop.market thứ 2,2021-10-15,1,188
410635,1191858,Hàng NFT coinbase. ấn Join Waitlist -> Nhập mail là xong,2021-10-15,0,95
403024,1183936,Có anh em nào x3 con shiba chưa. Dự sẽ là Doge ver2 rồi.,2021-10-05,10,667
409431,1766318,KÈO ăn chia 300k $KMON,2021-10-14,1,125
410543,1770600,Kèo Nhận 800 Air Mạng BSC,2021-10-15,0,83
407964,1721973,"Kèo xổ số, SONA NETWORK. Có thể x5 hoặc x6 khi cho giao dịch",2021-10-12,31,958
408772,1721973,"Cơ hội XNXX tài khoản với Solcubator, tham gia whitelist IDO với các bước vô cùng đơn giản",2021-10-13,12,825
409015,1721973,[KÈO NGON] 20.000 #ACK Tokens airdrop và Private sale 10.000$.,2021-10-13,11,261
409401,1721973,Kèo Whitelist IDO Defiland. Chỉ cần nhân phẩm tốt chắc chắn sẽ hốt bạc :D,2021-10-13,9,377
403701,1766318,KÈO HANACOIN TRẢ VÍ TRUST NGÀY 10/10,2021-10-06,43,1000
409729,1109428,"Kèo Ngon Làm Gấp/ AscendEX and HoDooi (HOD) Giveaway!!! Trị Giá 20,000 USDT",2021-10-14,3,207
410116,1727169,Kèo coin thú cực hot ! Floki Inu nhận ngay 15$,2021-10-14,0,214
409966,1770600,Airdrop nhận 10$MICO,2021-10-14,1,129
410037,1770600,Kèo Nhận 1000 Token DEX,2021-10-14,0,96
409810,1770600,Kèo Sàn 5ROI - Nhận 2500 TKX Và 2500 ROI token,2021-10-14,13,250
409544,1770600,Kèo Nhận 5000.000 Token COX - Đã Nhận Có Proof,2021-10-14,2,167
408854,1721973,"QYUtility (QYU) Token Airdrop, nhận ít nhất 42$ mỗi người. KT 24/10/2021",2021-10-13,5,196
407717,1766552,[Video] Đào ZaloPay token dự án tiềm năng với lượng user khủng,2021-10-11,2,627
409740,1770600,Kèo Nhận 10.000 CPUNK Mạng BSC,2021-10-14,0,86
408479,903580,CryptoPlanes IDO Whitelist - Kèo sure xnxx,2021-10-12,2,417
403720,1723559,AwardPool - Dự án Hightlight trên platform tiềm năng (Metaverse + CELO),2021-10-06,22,879
408678,1766318,Nhận ngay 1700 $InkSlate - Dự án Blockchain tiềm năng,2021-10-13,1,209
408662,1766318,MINIGAME AIRDROP XBA với phần thưởng CỰC KHỦNG chào mừng chương trình LISTING XBA TRÊN SÀN COINSTORE đã đến!,2021-10-13,5,237
409405,1149024,Coin98 Wallet đang có chương trình tích lũy X point,2021-10-13,4,428
409102,1721973,"Kèo nhanh gọn lẹ, giới hạn 3000 claimer. 1 CONE ~ 1.1$",2021-10-13,2,174
405520,1426385,"[Kèo Airdrop cực ngon ] Circlepod Protocol Airdrop - Hơn $300 token/ 1 wallet (có hướng dẫn kiếm kiếm 0,1 Sol để tham gia kèo).)",2021-10-09,33,1000
409393,1770600,Kèo Nhận 30 Token UBA,2021-10-13,0,112
403638,1768571,"{AIRDROP cực ngon}  Hanacoin Airdrop (HANA) list Houbit, Probit ~ 50$/1 ví ngày 10/10 phân phối",2021-10-06,43,2000
406144,1750259,"Nhận Liền 100.000 HANACOIN ~110$, Kèo ngon như MUSK",2021-10-09,13,443
406618,1682690,"Airdrop TrustWallet HANACOIN Phát token 10h tối nay - Đã list trên coinmarketcap, ae vào làm ngay kẻo lỡ",2021-10-10,6,298
409378,1770600,Kèo Nhận 1000 Token BG mạng BSC,2021-10-13,0,121
409372,1766096,"Claim USD min rút siêu thấp BTC, USDT, SHIB,...",2021-10-13,0,171
401954,1283897,KÈO NGON KIẾM TIỀN MỖI NGÀY TỪ GOOD DOLLAR,2021-10-04,12,701
409335,994223,Hỏi thông tin về coin ZENIQ,2021-10-13,0,192
409330,1770600,Kèo COINONE Airdrop - 1 Coin~2$,2021-10-13,0,103
409322,1727169,"Tổng hợp 7 kèo airdrop e vừa làm , trả thưởng cuối tháng 10",2021-10-13,0,162
404979,1769572,Nhặt Bitcoin lẻ uống cà phê,2021-10-08,4,539
409292,1058543,Kèo whitelist game Defiland - Backer có Alameda Research,2021-10-13,1,180
408618,1770600,Kèo Nhận 100 token Draco Mạng BSC,2021-10-13,1,164
409134,1770600,Kèo Nhận 100 Token DRACO Mạng BSC,2021-10-13,1,152
408904,1674326,"[ Kèo airdrop siêu hiếm] Tiếp tục với kèo XBA trả ngay trong 48h, kèo trước cực uy tín đã trả đầy đủ rồi",2021-10-13,6,459
392942,1674326,[ kèo airdrop siêu hiếm] chương trình airdrop tkx và xba “ siêu khủng” giống kèo roi,2021-09-22,102,4000
408619,1770600,Kèo Nhận 555 Token ZDC Mạng BSC,2021-10-13,1,182
408622,1770600,Kèo Nhận 150 token UBG mạng BSC,2021-10-13,1,156
359834,374632,Chúc mừng các bạn đã KYC Thành công,2021-08-06,273,13000
408338,1766318,KÈO TUYỂN REF TRÊN VÍ 1REF= 1$,2021-10-12,6,210
408924,1746289,NFT CoinBase - Đăng ký để được mua trước NFT CoinBase xnxx tài khoản nhé ae,2021-10-13,0,198
408807,1768496,Kèo nhận 1 XBA (giá hiện tại 2$) - có hướng dẫn,2021-10-13,3,217
408643,1751481,Sự kiện airdrop nhận XBA ( xbank247.com) cực đơn giản.,2021-10-13,9,249
407118,1721973,Blade Warrior & BitKeep Airdrop/ Metaverse Game Đầu Tiên Trên OKEXCHAIN,2021-10-11,5,298
405052,1721973,"Dự án lạ, backer khủng, tham gia biết đâu lụm vàng nha anh em",2021-10-08,11,493
407983,1348191,[Airdrop Xịn] UBG Token - Nhận ngay 150 $UBG (~$15) dành cho 10.000 người đầu tiên tham gia Airdrop,2021-10-12,11,374
408604,1740802,"kèo khủng mạng ADA, reward 100$ được đầu tư bởi BINANCE, HOUBI, COINBASE, PROBIT",2021-10-12,0,166
408538,1770624,Defily Dragon là 1 nền tảng Defi + Gamefi lớn mạnh đầu tiên của Việt Nam !,2021-10-12,0,873
407474,1721973,"Kèo Airdrop Sang - Xịn -Mịn , Đừng Bỏ Lỡ.",2021-10-11,3,170
401740,1768571,Airdrop nền tảng hot nhất CARDANO -ADA (Kì vọng x trăm $/1 ví),2021-10-04,40,2000
408384,1426385,Cách chuyển USDT (BEP20) từ trust wallet sang ví khác,2021-10-12,7,1000
407944,1766730,Airdrop nhận 5000 SHIB sàn Houbi -14/10/2021 Hết,2021-10-12,36,817
405033,1430567,"A13- Nhận free 5$ mỗi tuần, tổng giá trị giải thưởng 2600$",2021-10-08,3,326
403050,1766730,Tổng Hợp Các Kèo Cực Ngon Không Nên Bỏ Lỡ,2021-10-05,24,2000
1976,1656989,Vãi nồi bitcoin! còn 4k7,2020-03-13,147,22000
404638,1766730,"Kèo Nhận 50 Triệu Cox - Trả Thưởng Thứ 7,CN hàng tuần",2021-10-07,2,231
401863,1151054,NHÂN PHẨM CỦA BẠN ĐÁNG GIÁ BAO NHIÊU?,2021-10-04,5,349
408028,1759379,Kèo airdrop tele ngon CPAN cùng nhà với CCAR nhận 10cpan khi tham gia airdrop(Giá IDO là ~ 0.2$ - 0.3$ /1 CPAN).,2021-10-12,2,378
406124,1226209,[AIRDROP SIÊU HIẾM ] Tuần lễ Flow NFT airdrop ( kèo cực ngon từ hệ Flow),2021-10-09,19,555
407683,198912,0.0019 ETH,2021-10-11,3,174
405649,820015,Kèo này rất lạ - Tôi đa 2000$/ 1 người,2021-10-09,11,750
404006,1501853,Kèo HANA coin chuẩn bị list sàn Hobit,2021-10-07,10,487
405737,1760392,WEBSITE ĐẦU TƯ ĐỒNG TRX (MIN 2% 1 NGÀY),2021-10-09,2,632
381370,1751481,"Gấp, kèo nhận 100000 SHIK lên sàn Binace, Huobi tháng 10 siêu dễ, số lượng có hạn",2021-09-07,71,3000
407201,1151054,CHẮC CHẮN NHẬN ĐƯỢC 3 TICKET. 17h hôm nay end rồi AE,2021-10-11,3,185
403919,1149024,KÈO ĂN CHẮC HỆ SOLANA,2021-10-07,12,634
407267,985911,thắc mắc về nft trên ví binance,2021-10-11,4,353
407551,1690632,Nhận Solana miễn phí hàng giờ,2021-10-11,0,183
406912,1690632,"TORG Airdrop nhận 10$, share to win",2021-10-11,6,260
407517,1766096,"Website đào BTC, DOGE, TRX, USDT,... miễn phí",2021-10-11,0,134
404384,1728760,"Nhận 100000 HANA token cực dễ, 1 phút là xong!",2021-10-07,2,304
407495,1766730,Kèo Đào Zalo Pay 24h kích hoạt 1 lần,2021-10-11,0,276
407095,1769423,xác minh KYC trên remitano với hi dollar có an toàn k ạ ?,2021-10-11,2,313
407079,1756618,Thu mua acc 5roi airdrop 5k,2021-10-11,6,288
402082,1766730,Kèo 80$ Supres Space Hít Lẹ  Anh Em Ơi,2021-10-04,1,183
406906,1766730,Kèo Thơm 50$ Hana - Làm Nhanh Kẻo Hết,2021-10-11,3,192
399983,1768117,Chia sẻ kèo kiếm thêm thu nhập cho anh em mùa dịch,2021-10-01,1,621
406904,1766730,"Kèo Thơm 50$ Hana, còn 5 ngày",2021-10-11,2,265
401653,1766730,Kèo Ngon YFLINK AIRDROP ~148$ Chỉ Còn 4 ngày,2021-10-04,85,3000
405618,1109428,Kèo Xịn Xò XNXX/ Đăng Ký WallFar Public Sale IDO Whitelist Trên Nền Tảng Trustpad,2021-10-09,9,583
403045,1766730,Tổng Hợp Các Kèo Ngon Đổi  Đời,2021-10-05,23,2000
407123,1756618,Thu mua token TKX XBA,2021-10-11,2,219
406643,1766730,Kèo nhận 1700 token IKS,2021-10-10,1,186
403358,1766730,Kèo Đào Coin Free - Anh Em Tham khảo Để Sau Này Khỏi Tiếc,2021-10-06,24,1000
406257,1426385,"[ Kèo airdrop cực ngon ] METAWARS airdrop - Tổng giải thưởng $30,000 USD",2021-10-10,4,299
359833,374632,Chúc mừng các bạn đã KYC Thành công,2021-08-06,151,8000
403239,1721973,"03 kèo nhân phẩm mỗi ngày. Slimoo Massive, LIMEWheels, CyberTrade 💎",2021-10-06,8,344
404024,1721973,"03 kèo nhân phẩm mỗi ngày: Monster Slayer, FlokiPuppy, Meland.ai",2021-10-07,6,277
405644,1721973,SheepDex airdrop round 3 - cực ngon như C98,2021-10-09,3,212
406851,1763070,Hướng dẫn claim 1000 token NICE ví Stellar (dự án chất lượng cao),2021-10-10,2,265
406608,1759379,Kèo airdrop tele nhận coin HANA đã list coinmarketcap 100000 HANA ≈ $111 USD ( yêu cầu phải có ví trust wallet),2021-10-10,8,362
327568,1721973,Kèo ngon cuối tuần 500 SONA ngay sau khi KYC,2021-06-18,15,892
401678,1766730,Kèo Tiger Coin - Giá Thị Trường~45$ Húp Mạnh,2021-10-04,6,342
406552,1283897,"KÈO HOT AIRDROP ROUND 3 SHIBA INU CAKE 500000 SHIBc, 2/11 KẾT THÚC",2021-10-10,5,309
406779,1766552,AIRDROP NHẬN 400 TRIỆU AVAXSWAP - AVALANCHE SWAP ~ 20$,2021-10-10,1,331
406874,1766730,Kèo 35$ sushi dog,2021-10-10,2,187
406923,1766730,Airdrop nhận 20.500 MSW,2021-10-11,1,154
406603,1759379,Kèo airdrop tele nhận coin HANA đã list coinmarketcap 100000 HANA ≈ $111 USD ( yêu cầu phải có ví trust wallet),2021-10-10,8,339
406814,1766552,PhunWallet kèo mới đào token ví Phun,2021-10-10,2,751
406932,1766730,Airdrop nhận 10.000.000 $BnBswap,2021-10-11,0,145
406930,1766730,Nhận 10.000.000 BnB SWAP,2021-10-11,0,201
406927,1766730,Kèo airdrop nhận 20.500 MSW,2021-10-11,0,179
406841,1766730,MrDogeCoin (MDC) Airdrop  Nhận 50.000 MDC,2021-10-10,2,172
406872,1766730,Nhận 10.000 Qrkita Round 2,2021-10-10,0,129
406866,1766730,Qrkita Airdrop round 2 nhận 10.000QRT,2021-10-10,0,209
406848,1766730,Nhận 50.00 MDOGE COIN,2021-10-10,0,176
406832,1766730,Kèo 30.000 $CCairdrop,2021-10-10,0,134
406796,1760764,$AValanche Swap!!!Airdrop hệ Avalanche,2021-10-10,0,226
406599,1766730,Airdrop 150$ UBG,2021-10-10,4,260
406723,1766096,HOT! Nhận SHIB miễn phí,2021-10-10,0,313
406702,1766730,Kèo Privok 130 ngày nữa mở bán - Giá presale 0.005$,2021-10-10,0,598
406375,1674283,Kèo ardrop Hana coin đã list sàn hotbit,2021-10-10,4,217
406668,1766730,Kèo 1700 token IKS - HÚP MẠNH,2021-10-10,0,137
406316,1769840,💡Airdrop : Hướng dẫn nhận 2.75 BUSD token SAKE mạng BSC,2021-10-10,2,195
